"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2022-05-18","8:00 - 9:00","0.819","m/s"
"VV","2022-05-18","9:00 - 10:00","1.575","m/s"
"VV","2022-05-18","10:00 - 11:00","1.191","m/s"
"VV","2022-05-18","11:00 - 12:00","1.756","m/s"
"VV","2022-05-18","12:00 - 13:00","1.427","m/s"
"VV","2022-05-18","13:00 - 14:00","1.400","m/s"
"VV","2022-05-18","14:00 - 15:00","1.254","m/s"
"VV","2022-05-18","15:00 - 16:00","0.912","m/s"
"VV","2022-05-18","16:00 - 17:00","1.193","m/s"
"VV","2022-05-18","17:00 - 18:00","1.696","m/s"
"VV","2022-05-18","18:00 - 19:00","1.191","m/s"
"VV","2022-05-18","19:00 - 20:00","3.788","m/s"
"VV","2022-05-18","20:00 - 21:00","4.013","m/s"
"VV","2022-05-18","21:00 - 22:00","2.317","m/s"
"VV","2022-05-19","0:00 - 1:00","1.869","m/s"
"VV","2022-05-19","1:00 - 2:00","1.259","m/s"
"VV","2022-05-19","2:00 - 3:00","0.604","m/s"
"VV","2022-05-19","3:00 - 4:00","0.365","m/s"
"VV","2022-05-19","4:00 - 5:00","0.265","m/s"
"VV","2022-05-19","5:00 - 6:00","0.106","m/s"
"VV","2022-05-19","6:00 - 7:00","0.211","m/s"
"VV","2022-05-19","7:00 - 8:00","0.154","m/s"
"VV","2022-05-19","8:00 - 9:00","0.641","m/s"
"VV","2022-05-19","9:00 - 10:00","0.982","m/s"
"VV","2022-05-19","10:00 - 11:00","2.202","m/s"
"VV","2022-05-19","11:00 - 12:00","1.797","m/s"
"VV","2022-05-19","12:00 - 13:00","1.619","m/s"
"VV","2022-05-19","13:00 - 14:00","1.712","m/s"
"VV","2022-05-19","14:00 - 15:00","1.757","m/s"
"VV","2022-05-19","15:00 - 16:00","1.387","m/s"
"VV","2022-05-19","16:00 - 17:00","1.546","m/s"
"VV","2022-05-19","17:00 - 18:00","0.978","m/s"
"VV","2022-05-19","18:00 - 19:00","1.315","m/s"
"VV","2022-05-19","19:00 - 20:00","1.059","m/s"
